carat,cut,color,price
0.79,Ideal,G,2907
0.72,Ideal,E,2907
0.33,Ideal,G,557
0.39,Ideal,H,558
0.32,Ideal,D,558
0.25,Premium,F,558
0.25,Good,F,558
0.25,Premium,E,558
0.25,Premium,E,558
0.31,Premium,I,558
0.31,Premium,I,558
0.31,Very Good,I,558
0.31,Premium,I,558
0.31,Premium,H,558
0.31,Premium,H,558
0.31,Ideal,E,558
0.31,Ideal,E,558
0.31,Ideal,E,558
0.31,Premium,I,558
0.31,Ideal,I,558
0.31,Premium,I,558
0.31,Premium,I,558
0.31,Premium,I,558
0.31,Very Good,I,558
0.31,Premium,I,558
0.31,Premium,H,558
0.31,Premium,H,558
0.31,Good,H,558
0.31,Premium,H,558
0.31,Premium,H,558
0.31,Ideal,H,558
0.31,Premium,E,558
0.82,Very Good,H,2908
0.73,Ideal,I,2908
0.7,Premium,D,2909
0.7,Premium,D,2909
0.71,Ideal,H,2909
0.71,Ideal,H,2909
0.9,Ideal,I,2909
0.71,Very Good,D,2910
1.05,Premium,I,2911
0.59,Ideal,E,2911
0.71,Ideal,G,2911
0.77,Good,F,2911
0.73,Good,E,2912
0.7,Good,E,2912
0.73,Good,E,2912
0.8,Premium,E,2912
1.0,Fair,H,2912
1.0,Fair,I,2912
1.0,Fair,H,2912
0.7,Very Good,D,2913
0.71,Premium,D,2913
0.71,Premium,G,2913
0.71,Premium,D,2913
0.71,Very Good,D,2913
0.71,Ideal,D,2913
0.71,Premium,D,2913
0.91,Premium,I,2913
0.83,Premium,E,2913
0.85,Ideal,G,2913
0.8,Very Good,F,2914
0.73,Ideal,E,2914
0.83,Very Good,I,2915
0.77,Very Good,G,2915
0.8,Very Good,G,2915
0.71,Ideal,F,2915
0.73,Very Good,H,2916
0.93,Ideal,I,2917
0.74,Premium,F,2917
0.7,Ideal,E,2917
0.71,Ideal,F,2917
0.71,Very Good,F,2918
0.8,Very Good,H,2918
0.71,Ideal,H,2918
0.72,Ideal,I,2918
0.83,Very Good,D,2918
0.72,Very Good,G,2919
0.8,Very Good,H,2919
0.73,Premium,G,2919
0.7,Good,F,2919
0.73,Ideal,H,2919
0.73,Ideal,G,2919
0.71,Premium,E,2920
0.72,Ideal,F,2920
0.71,Premium,F,2920
0.71,Ideal,F,2920
0.74,Very Good,H,2921
0.71,Very Good,E,2921
0.71,Very Good,E,2921
0.71,Very Good,D,2921
0.65,Ideal,F,2921
0.9,Fair,I,2921
0.71,Very Good,E,2922
0.71,Very Good,E,2922
0.68,Very Good,F,2922
0.53,Ideal,F,2922
0.77,Ideal,D,2922
0.72,Very Good,E,2923
0.72,Very Good,E,2923
0.7,Very Good,E,2923
0.75,Very Good,E,2923
0.75,Very Good,E,2923
0.87,Ideal,H,2923
0.71,Ideal,E,2923
0.77,Ideal,D,2923
0.78,Ideal,F,2923
0.75,Good,E,2923
0.9,Premium,I,2923
0.7,Ideal,I,2924
0.8,Very Good,D,2925
0.7,Very Good,F,2925
0.51,Very Good,E,2925
0.71,Ideal,I,2925
1.02,Ideal,I,2925
1.2,Premium,I,2925
0.81,Good,D,2926
0.81,Premium,F,2926
0.81,Premium,F,2926
0.77,Very Good,H,2927
0.8,Ideal,I,2927
0.9,Premium,H,2927
0.7,Very Good,F,2928
0.7,Very Good,D,2928
0.74,Very Good,E,2929
0.8,Very Good,G,2929
0.7,Ideal,G,2929
0.7,Ideal,E,2929
0.71,Very Good,E,2930
0.7,Premium,E,2930
0.7,Ideal,E,2930
0.71,Ideal,F,2930
0.71,Ideal,G,2930
0.71,Ideal,G,2930
0.9,Very Good,E,2930
0.9,Fair,E,2930
0.71,Ideal,G,2930
0.7,Very Good,G,2931
0.72,Very Good,F,2931
0.72,Ideal,F,2931
0.7,Premium,G,2932
0.7,Premium,F,2932
0.7,Very Good,F,2932
0.72,Very Good,G,2933
0.59,Very Good,D,2933
0.73,Premium,F,2933
0.75,Ideal,F,2933
0.75,Good,D,2933
0.9,Good,H,2934
0.71,Ideal,D,2934
0.91,Premium,H,2935
1.17,Fair,I,2935
0.8,Premium,H,2935
0.7,Very Good,G,2936
0.81,Very Good,H,2936
0.74,Ideal,F,2936
0.7,Ideal,D,2936
0.82,Ideal,E,2937
0.76,Premium,E,2937
0.76,Premium,G,2937
0.95,Premium,G,2937
0.71,Very Good,H,2938
0.71,Very Good,H,2938
0.81,Ideal,E,2938
0.73,Very Good,F,2939
0.73,Very Good,G,2939
0.83,Very Good,F,2939
0.77,Premium,D,2939
0.8,Ideal,E,2939
0.73,Ideal,F,2939
0.72,Ideal,E,2939
0.75,Ideal,G,2939
0.8,Premium,E,2939
0.81,Ideal,I,2939
0.82,Premium,H,2939
0.7,Good,F,2940
1.24,Very Good,J,2940
0.7,Very Good,F,2940
0.7,Ideal,F,2940
0.75,Fair,E,2940
1.0,Good,H,2940
0.75,Ideal,E,2940
0.7,Ideal,E,2940
0.79,Very Good,E,2941
0.8,Good,F,2941
0.81,Very Good,F,2942
0.71,Premium,F,2942
1.03,Fair,G,2942
0.7,Ideal,F,2942
0.76,Premium,D,2942
1.01,Fair,G,2942
0.73,Ideal,D,2943
0.72,Ideal,F,2943
0.74,Very Good,H,2944
0.79,Ideal,G,2944
0.57,Very Good,D,2945
0.79,Very Good,H,2945
0.78,Very Good,D,2945
0.85,Good,G,2945
0.71,Very Good,E,2946
0.71,Very Good,E,2946
0.72,Ideal,H,2946
0.72,Ideal,H,2946
0.77,Ideal,I,2946
0.79,Ideal,E,2946
0.78,Very Good,H,2947
0.76,Ideal,E,2947
0.92,Ideal,H,2947
0.73,Premium,D,2947
0.7,Ideal,H,2947
0.7,Ideal,H,2947
0.74,Ideal,I,2947
0.74,Ideal,I,2947
0.73,Ideal,D,2947
0.82,Good,H,2947
0.9,Premium,I,2947
0.73,Ideal,G,2948
0.7,Ideal,E,2948
0.9,Premium,I,2948
0.9,Fair,I,2948
0.9,Premium,I,2948
0.9,Ideal,I,2948
1.0,Fair,E,2948
0.72,Very Good,E,2949
0.76,Ideal,E,2949
0.77,Ideal,D,2949
0.72,Ideal,H,2949
0.99,Fair,J,2949
0.81,Very Good,I,2950
0.71,Ideal,G,2950
0.71,Premium,D,2950
0.54,Ideal,F,2951
0.72,Very Good,D,2951
0.81,Ideal,H,2951
0.73,Ideal,F,2951
0.72,Ideal,E,2951
0.7,Very Good,E,2952
0.7,Very Good,E,2952
0.7,Very Good,E,2952
0.7,Very Good,E,2952
0.72,Ideal,G,2952
0.72,Ideal,G,2952
0.7,Ideal,E,2952
0.7,Ideal,E,2952
0.7,Ideal,E,2952
0.74,Ideal,I,2952
0.7,Good,E,2952
0.8,Very Good,H,2953
0.79,Premium,F,2953
0.75,Good,F,2953
0.71,Very Good,E,2954
0.72,Ideal,D,2954
0.72,Premium,E,2954
0.72,Premium,D,2954
0.75,Ideal,D,2954
0.82,Very Good,D,2954
0.76,Ideal,G,2954
0.89,Premium,I,2955
0.7,Very Good,F,2956
0.74,Very Good,H,2956
0.74,Very Good,H,2956
0.95,Good,I,2956
0.91,Very Good,J,2956
0.7,Ideal,F,2956
0.71,Good,F,2956
0.7,Premium,D,2956
0.72,Ideal,F,2956
0.72,Ideal,F,2956
0.72,Ideal,H,2958
0.79,Ideal,I,2958
0.72,Good,G,2958
0.98,Fair,F,2958
0.56,Very Good,D,2959
0.7,Very Good,F,2959
0.79,Premium,G,2959
0.82,Ideal,I,2959
0.74,Fair,G,2959
0.71,Very Good,H,2960
0.7,Very Good,D,2960
0.7,Good,D,2960
0.7,Ideal,D,2960
0.76,Ideal,F,2960
0.72,Ideal,G,2960
0.64,Ideal,G,2960
0.71,Good,F,2960
0.74,Ideal,G,2960
0.77,Very Good,H,2961
0.74,Ideal,H,2961
0.72,Premium,E,2961
0.73,Premium,F,2961
0.73,Premium,F,2961
0.63,Ideal,F,2961
0.72,Ideal,H,2961
0.76,Ideal,E,2961
0.71,Premium,F,2961
0.75,Premium,H,2961
0.96,Premium,E,2961
0.63,Ideal,D,2962
0.72,Ideal,E,2962
0.71,Ideal,G,2962
0.82,Premium,F,2962
0.71,Ideal,E,2963
0.91,Very Good,E,2963
0.71,Very Good,E,2964
0.71,Very Good,E,2964
0.71,Very Good,D,2964
0.7,Good,E,2964
0.7,Fair,E,2964
0.75,Ideal,E,2964
0.9,Fair,F,2964
0.9,Good,F,2964
0.9,Fair,J,2964
0.9,Premium,J,2964
1.0,Fair,G,2964
1.5,Fair,H,2964
1.05,Premium,E,2964
0.9,Fair,J,2964
0.71,Ideal,I,2965
0.71,Ideal,I,2965
0.71,Ideal,I,2965
0.71,Ideal,I,2965
0.7,Ideal,G,2965
0.7,Ideal,G,2965
0.73,Very Good,G,2966
0.85,Very Good,E,2966
0.7,Ideal,I,2966
0.75,Ideal,F,2966
0.82,Ideal,F,2966
0.7,Very Good,E,2967
0.7,Very Good,E,2967
0.86,Very Good,G,2967
0.79,Ideal,H,2967
0.31,Premium,E,558
0.31,Premium,E,558
0.31,Ideal,G,558
0.3,Very Good,H,559
0.31,Very Good,G,559
0.31,Very Good,G,559
0.31,Very Good,G,559
0.24,Ideal,G,559
0.24,Ideal,G,559
0.24,Ideal,G,559
0.24,Ideal,G,559
0.24,Ideal,G,559
0.32,Ideal,E,559
0.32,Ideal,E,559
0.24,Ideal,G,559
0.24,Ideal,G,559
0.24,Ideal,G,559
0.24,Ideal,G,559
0.24,Ideal,G,559
0.32,Ideal,G,559
0.32,Ideal,G,559
0.25,Very Good,E,560
0.25,Very Good,E,560
0.25,Very Good,F,560
0.27,Very Good,F,560
0.32,Ideal,G,560
0.36,Ideal,F,560
0.41,Ideal,I,561
0.32,Premium,H,561
0.32,Ideal,H,561
0.75,Very Good,E,2968
0.92,Premium,H,2968
1.13,Fair,H,2968
0.71,Premium,D,2968
1.06,Premium,I,2968
0.9,Ideal,G,2968
0.8,Ideal,G,2969
0.52,Premium,E,2970
0.72,Very Good,G,2970
0.7,Good,F,2970
0.78,Premium,E,2970
0.78,Ideal,H,2970
1.04,Good,I,2970
0.91,Fair,F,2971
0.81,Very Good,E,2972
0.76,Ideal,G,2972
0.7,Ideal,G,2972
0.9,Very Good,H,2972
0.81,Premium,H,2972
0.9,Very Good,J,2973
0.75,Ideal,G,2973
0.77,Ideal,D,2973
0.7,Ideal,E,2973
0.81,Very Good,E,2973
0.7,Good,E,2973
0.82,Ideal,F,2974
0.57,Ideal,F,2974
0.9,Good,H,2974
1.0,Fair,D,2974
0.71,Ideal,G,2974
0.7,Very Good,F,2975
0.7,Premium,F,2975
0.82,Very Good,E,2975
0.8,Ideal,F,2975
0.83,Premium,G,2975
0.83,Ideal,H,2975
0.77,Premium,E,2975
0.79,Ideal,F,2976
0.72,Ideal,E,2976
0.91,Ideal,I,2976
0.71,Very Good,G,2977
0.81,Ideal,F,2977
0.76,Premium,D,2977
0.54,Ideal,F,2977
0.71,Ideal,G,2978
0.7,Ideal,E,2978
0.8,Ideal,E,2978
0.76,Ideal,E,2978
0.72,Ideal,H,2979
0.7,Ideal,E,2979
0.86,Premium,F,2980
0.7,Ideal,E,2980
0.7,Good,D,2980
0.64,Good,F,2980
0.7,Ideal,E,2981
0.91,Premium,I,2981
0.91,Ideal,I,2981
0.9,Good,E,2982
0.71,Ideal,G,2982
0.9,Fair,E,2982
0.71,Ideal,E,2982
0.71,Very Good,G,2982
0.71,Premium,E,2982
0.74,Ideal,E,2984
0.9,Very Good,J,2984
1.0,Premium,G,2984
0.7,Very Good,D,2985
0.75,Ideal,E,2985
0.82,Premium,H,2985
0.77,Very Good,G,2986
0.8,Ideal,I,2986
0.82,Ideal,I,2986
0.84,Ideal,G,2986
0.7,Ideal,G,2987
0.74,Ideal,D,2987
0.77,Premium,E,2988
0.6,Very Good,F,2988
1.03,Very Good,G,2988
0.76,Ideal,I,2988
0.72,Ideal,F,2989
0.83,Premium,D,2990
0.76,Very Good,G,2990
0.72,Very Good,E,2990
0.57,Good,E,2990
0.75,Ideal,G,2991
0.7,Ideal,D,2991
0.7,Very Good,E,2992
0.75,Ideal,H,2992
1.06,Fair,J,2992
0.69,Very Good,F,2993
0.87,Very Good,H,2993
0.75,Very Good,E,2993
0.7,Ideal,G,2993
0.7,Ideal,F,2993
0.75,Ideal,E,2993
0.72,Ideal,D,2993
1.01,Fair,G,2993
0.71,Very Good,F,2994
0.71,Very Good,G,2994
0.81,Very Good,G,2994
1.24,Premium,J,2994
0.81,Premium,G,2994
0.81,Premium,D,2994
0.73,Ideal,D,2995
0.7,Ideal,G,2995
0.91,Fair,F,2996
0.88,Very Good,I,2996
0.77,Ideal,D,2996
0.74,Ideal,I,2997
0.72,Ideal,H,2997
0.7,Ideal,D,2998
0.72,Ideal,H,2998
0.7,Ideal,F,2998
1.01,Fair,J,2998
0.85,Fair,G,2998
0.7,Very Good,D,2999
0.73,Very Good,G,2999
1.02,Fair,H,2999
0.87,Premium,F,2999
0.71,Ideal,F,2999
0.7,Premium,G,2999
0.74,Premium,E,2999
0.74,Premium,E,2999
0.7,Premium,G,2999
0.77,Ideal,E,3000
0.93,Good,J,3000
0.9,Premium,I,3001
0.9,Very Good,I,3001
0.9,Ideal,I,3001
0.72,Very Good,D,3001
0.7,Premium,D,3001
0.7,Good,D,3001
0.7,Very Good,D,3001
0.6,Ideal,G,3001
0.75,Very Good,H,3002
0.83,Very Good,E,3002
0.77,Very Good,E,3002
0.71,Premium,D,3002
0.89,Good,H,3002
0.72,Good,F,3002
0.72,Ideal,G,3002
0.8,Premium,G,3002
0.73,Fair,F,3002
0.76,Ideal,E,3003
1.01,Fair,D,3003
0.65,Premium,D,3003
0.81,Premium,F,3004
0.81,Ideal,F,3004
0.7,Ideal,H,3004
0.61,Ideal,E,3004
0.78,Ideal,G,3004
0.72,Ideal,F,3004
0.92,Premium,D,3004
0.75,Very Good,E,3005
0.55,Ideal,F,3005
0.8,Very Good,H,3005
0.72,Ideal,I,3005
0.73,Ideal,H,3005
0.91,Very Good,I,3006
0.91,Very Good,G,3006
0.71,Premium,E,3006
0.71,Very Good,E,3006
0.55,Premium,D,3006
0.71,Ideal,I,3007
0.71,Ideal,I,3007
0.7,Premium,E,3007
0.71,Ideal,G,3007
0.71,Ideal,G,3007
0.71,Ideal,G,3007
0.71,Ideal,G,3007
0.71,Ideal,G,3007
0.76,Ideal,D,3007
0.91,Very Good,F,3007
0.7,Very Good,D,3008
0.61,Ideal,G,3008
0.7,Ideal,F,3008
0.82,Premium,H,3008
0.71,Very Good,E,3009
0.71,Very Good,E,3009
0.71,Very Good,E,3009
0.74,Very Good,E,3009
0.83,Ideal,F,3010
0.83,Very Good,F,3010
0.8,Ideal,I,3010
0.8,Ideal,D,3011
0.73,Very Good,G,3011
1.0,Very Good,G,3011
1.2,Fair,J,3011
1.2,Fair,I,3011
1.2,Fair,I,3011
0.61,Ideal,E,3011
0.7,Ideal,F,3011
0.7,Ideal,F,3011
0.7,Ideal,F,3011
0.7,Ideal,F,3011
0.77,Ideal,D,3011
0.75,Ideal,H,3011
0.75,Ideal,H,3011
1.0,Fair,E,3011
0.78,Very Good,G,3012
0.82,Ideal,E,3012
0.72,Ideal,G,3012
0.72,Ideal,E,3012
0.72,Ideal,E,3012
0.8,Very Good,F,3013
0.75,Premium,F,3013
0.71,Very Good,F,3013
0.71,Ideal,F,3013
0.81,Ideal,E,3013
0.81,Ideal,E,3013
0.9,Premium,D,3013
0.78,Ideal,E,3014
0.71,Ideal,H,3014
0.73,Very Good,D,3014
1.01,Premium,G,3014
0.9,Good,G,3014
0.84,Very Good,G,3015
0.91,Very Good,E,3015
0.78,Ideal,H,3015
0.81,Ideal,E,3015
0.72,Very Good,D,3016
0.7,Premium,E,3016
0.7,Ideal,E,3016
0.9,Good,F,3016
0.76,Ideal,H,3016
0.96,Premium,E,3016
0.9,Ideal,H,3016
0.7,Very Good,G,3017
0.71,Very Good,F,3017
1.12,Premium,G,3017
0.7,Ideal,G,3017
0.5,Good,D,3017
1.12,Very Good,G,3017
0.7,Good,F,3018
1.03,Very Good,G,3018
0.7,Premium,F,3018
0.71,Ideal,F,3018
0.72,Ideal,H,3018
0.7,Good,E,3018
1.02,Very Good,F,3018
0.77,Premium,F,3018
0.7,Premium,F,3018
0.93,Premium,G,3019
0.78,Premium,D,3019
0.71,Ideal,D,3020
0.73,Very Good,F,3023
0.65,Ideal,E,3023
0.85,Ideal,G,3023
0.9,Good,H,3024
0.9,Good,H,3024
0.75,Premium,E,3024
0.9,Very Good,J,3024
0.9,Good,J,3024
0.72,Premium,E,3024
0.9,Fair,H,3024
0.72,Premium,E,3024
0.75,Good,D,3024
0.75,Premium,E,3024
0.72,Very Good,G,3024
0.75,Premium,D,3024
0.65,Very Good,D,3025
0.7,Very Good,G,3026
0.59,Ideal,E,3026
0.71,Ideal,E,3026
0.83,Ideal,H,3027
1.02,Fair,J,3027
1.0,Fair,G,3027
1.02,Premium,G,3027
0.77,Good,H,3027
0.7,Very Good,F,3028
0.8,Ideal,H,3030
0.74,Ideal,H,3030
0.77,Fair,F,3031
0.72,Premium,G,3032
1.01,Good,E,3032
1.01,Very Good,H,3032
0.55,Ideal,F,3032
0.71,Very Good,D,3033
0.73,Ideal,G,3033
0.76,Ideal,E,3033
0.52,Ideal,E,3033
0.7,Good,D,3033
0.7,Very Good,D,3033
0.7,Good,D,3033
0.92,Fair,I,3033
0.91,Premium,H,3033
0.91,Ideal,I,3034
0.91,Good,I,3034
0.7,Ideal,G,3034
0.72,Very Good,E,3035
0.71,Ideal,E,3035
0.72,Ideal,G,3035
0.78,Ideal,D,3035
0.71,Ideal,D,3035
0.8,Very Good,H,3036
0.74,Ideal,E,3036
0.74,Premium,D,3036
0.61,Ideal,D,3036
0.78,Ideal,F,3036
0.7,Very Good,G,3037
0.32,Good,E,561
0.32,Premium,G,561
0.4,Good,H,561
0.32,Premium,G,561
0.32,Ideal,G,561
0.32,Premium,G,561
0.32,Premium,I,561
0.32,Very Good,G,561
0.32,Good,G,561
0.32,Good,H,561
0.32,Ideal,G,561
0.32,Ideal,G,561
0.32,Ideal,G,561
0.32,Premium,H,561
0.32,Very Good,H,561
0.32,Premium,G,561
0.32,Good,G,561
0.32,Very Good,H,561
0.32,Ideal,G,561
0.32,Very Good,H,561
0.32,Premium,H,561
0.32,Very Good,E,561
0.32,Ideal,G,561
0.32,Premium,G,561
0.32,Good,E,561
0.32,Very Good,G,561
0.32,Premium,G,561
0.32,Ideal,G,561
0.32,Ideal,H,561
0.32,Ideal,H,561
0.72,Ideal,E,3037
0.76,Ideal,H,3038
0.7,Ideal,H,3038
0.73,Ideal,E,3038
0.7,Very Good,G,3039
0.7,Fair,F,3039
0.77,Very Good,D,3040
0.92,Premium,I,3040
0.73,Ideal,G,3041
0.71,Ideal,F,3041
0.71,Ideal,F,3041
0.81,Good,I,3042
0.71,Ideal,G,3042
0.72,Very Good,G,3043
0.81,Premium,F,3043
0.81,Ideal,I,3043
0.77,Very Good,F,3044
0.83,Ideal,G,3044
0.71,Very Good,F,3045
0.71,Very Good,F,3045
0.78,Very Good,F,3045
0.71,Very Good,D,3045
0.72,Premium,D,3045
1.14,Ideal,J,3045
0.75,Ideal,E,3045
0.75,Very Good,D,3046
0.7,Good,G,3046
0.79,Very Good,F,3047
0.73,Fair,D,3047
0.91,Premium,G,3047
0.91,Premium,G,3047
0.93,Ideal,I,3047
0.82,Very Good,F,3048
0.75,Very Good,D,3048
0.72,Premium,H,3048
0.72,Ideal,G,3048
0.72,Good,E,3048
0.72,Very Good,E,3048
0.9,Ideal,J,3048
0.72,Premium,D,3048
0.72,Premium,D,3048
0.75,Ideal,E,3049
0.66,Ideal,D,3049
0.83,Ideal,E,3049
0.62,Very Good,D,3050
0.8,Very Good,E,3050
0.76,Ideal,H,3050
0.76,Ideal,H,3050
0.82,Good,E,3050
0.81,Ideal,E,3050
1.02,Good,E,3051
0.66,Very Good,G,3051
0.7,Very Good,D,3052
0.77,Ideal,F,3052
0.7,Very Good,G,3052
1.03,Fair,G,3052
0.7,Very Good,D,3053
0.71,Very Good,E,3053
0.7,Very Good,F,3053
0.71,Ideal,E,3053
0.81,Ideal,F,3053
0.78,Ideal,E,3053
0.75,Ideal,E,3053
0.79,Very Good,E,3053
0.79,Premium,G,3053
0.79,Premium,G,3053
0.79,Ideal,E,3053
0.7,Very Good,D,3054
1.01,Premium,H,3054
1.01,Premium,I,3054
1.01,Fair,I,3054
1.01,Fair,I,3054
0.78,Very Good,E,3055
0.65,Very Good,D,3056
0.61,Ideal,E,3056
0.78,Ideal,G,3056
0.76,Ideal,E,3056
0.9,Very Good,I,3057
0.92,Very Good,D,3057
0.57,Ideal,F,3057
0.76,Good,F,3057
0.9,Good,I,3057
0.82,Fair,H,3057
0.91,Good,F,3058
0.79,Premium,D,3058
0.91,Premium,J,3058
0.72,Very Good,F,3059
0.81,Very Good,E,3059
0.71,Very Good,E,3059
1.03,Very Good,G,3060
0.9,Good,G,3060
0.74,Very Good,H,3061
0.7,Very Good,E,3061
0.71,Very Good,E,3061
0.9,Very Good,J,3061
0.71,Ideal,G,3061
0.91,Good,I,3061
0.71,Fair,G,3062
0.7,Premium,F,3062
0.72,Ideal,D,3062
0.9,Fair,F,3062
0.71,Premium,E,3062
0.71,Premium,E,3062
0.93,Premium,J,3062
0.7,Very Good,E,3063
0.7,Very Good,E,3063
0.7,Good,E,3063
0.71,Very Good,E,3064
0.76,Premium,E,3064
0.7,Ideal,F,3064
0.7,Ideal,F,3064
0.8,Ideal,F,3064
0.72,Very Good,E,3065
0.7,Ideal,G,3065
0.65,Ideal,H,3065
0.85,Very Good,D,3066
0.77,Ideal,I,3066
0.71,Ideal,F,3066
0.71,Ideal,F,3066
0.8,Ideal,F,3066
0.8,Ideal,F,3066
0.73,Very Good,E,3066
0.9,Good,G,3067
0.78,Ideal,E,3067
0.7,Very Good,E,3068
0.7,Ideal,E,3068
0.85,Very Good,I,3070
0.8,Very Good,G,3070
0.8,Very Good,E,3070
0.92,Good,J,3070
0.8,Very Good,G,3071
0.82,Ideal,I,3071
0.71,Good,G,3072
0.7,Very Good,G,3073
0.79,Very Good,F,3073
0.7,Ideal,G,3073
0.75,Ideal,G,3073
0.71,Ideal,E,3073
0.62,Premium,E,3073
1.03,Premium,G,3073
0.7,Good,D,3073
0.78,Very Good,G,3074
0.9,Fair,I,3074
0.77,Ideal,H,3074
0.9,Good,G,3074
0.72,Very Good,D,3075
0.72,Very Good,D,3075
0.71,Very Good,F,3075
0.7,Very Good,D,3075
0.72,Ideal,H,3075
0.76,Ideal,I,3075
0.76,Ideal,D,3075
0.79,Ideal,E,3075
0.79,Very Good,E,3077
0.79,Very Good,E,3077
0.73,Ideal,E,3077
0.71,Fair,D,3077
0.71,Premium,D,3077
0.75,Good,D,3078
0.72,Premium,E,3078
0.83,Premium,D,3078
0.76,Ideal,E,3079
0.94,Good,I,3079
0.91,Fair,D,3079
1.0,Very Good,E,3080
1.0,Ideal,H,3080
1.0,Fair,J,3080
1.0,Premium,H,3080
1.0,Premium,H,3080
0.82,Premium,F,3080
0.71,Ideal,H,3080
0.71,Ideal,H,3080
0.79,Very Good,D,3081
0.75,Ideal,F,3081
0.79,Ideal,F,3081
0.71,Ideal,E,3081
0.8,Very Good,F,3082
0.91,Very Good,H,3082
0.6,Ideal,E,3082
0.6,Ideal,E,3082
0.7,Good,D,3082
0.91,Very Good,J,3082
0.71,Premium,F,3082
0.86,Premium,H,3082
0.8,Ideal,F,3082
0.8,Premium,F,3082
0.8,Premium,D,3082
0.92,Premium,F,3083
0.72,Very Good,F,3083
1.01,Premium,H,3083
0.71,Very Good,D,3084
0.72,Very Good,E,3084
0.81,Premium,I,3084
0.53,Ideal,E,3084
0.61,Ideal,E,3084
0.85,Ideal,G,3084
0.75,Good,E,3084
0.9,Good,E,3084
0.9,Very Good,E,3084
0.9,Premium,E,3084
0.9,Premium,E,3084
0.9,Fair,E,3084
0.9,Fair,E,3084
0.9,Premium,E,3084
0.81,Ideal,H,3084
0.81,Premium,G,3084
0.9,Very Good,E,3084
1.02,Fair,I,3084
0.72,Ideal,F,3084
0.75,Very Good,D,3085
0.84,Premium,E,3086
0.75,Ideal,E,3086
0.7,Good,D,3087
0.7,Good,D,3087
0.91,Very Good,H,3087
0.7,Good,D,3087
0.76,Ideal,E,3087
0.74,Ideal,D,3087
1.01,Good,J,3088
1.01,Very Good,J,3088
0.79,Premium,F,3089
0.77,Ideal,H,3089
0.73,Ideal,G,3089
0.73,Ideal,G,3089
0.73,Ideal,G,3089
0.73,Ideal,G,3089
0.73,Ideal,G,3089
0.73,Ideal,G,3089
0.71,Ideal,D,3090
0.58,Ideal,F,3090
0.87,Ideal,F,3090
0.71,Premium,D,3090
0.72,Ideal,E,3091
0.92,Premium,J,3091
1.2,Premium,G,3091
0.8,Premium,E,3091
0.98,Very Good,H,3091
0.7,Very Good,D,3092
0.7,Ideal,D,3092
0.7,Ideal,D,3092
0.8,Very Good,F,3093
0.7,Ideal,E,3093
0.7,Ideal,D,3093
0.72,Ideal,E,3093
0.71,Ideal,G,3095
0.7,Very Good,E,3095
0.81,Very Good,G,3095
0.94,Premium,F,3095
0.9,Premium,H,3095
0.71,Very Good,D,3096
0.71,Very Good,D,3096
0.77,Good,H,3096
0.91,Premium,F,3096
0.81,Ideal,I,3097
0.81,Premium,F,3097
0.52,Ideal,E,3097
0.53,Ideal,D,3097
1.29,Good,I,3098
0.9,Very Good,I,3099
0.72,Ideal,D,3099
0.94,Premium,G,3099
0.93,Ideal,I,3101
0.74,Ideal,F,3101
0.81,Ideal,E,3101
0.71,Premium,E,3101
0.72,Very Good,D,3102
0.9,Very Good,J,3102
0.72,Ideal,G,3102
0.9,Ideal,J,3102
0.83,Ideal,E,3103
0.66,Ideal,D,3103
0.71,Ideal,E,3103
0.78,Premium,D,3103
0.81,Very Good,H,3104
0.71,Very Good,F,3104
0.9,Fair,G,3104
0.9,Fair,G,3104
0.9,Ideal,I,3104
0.7,Premium,F,3105
0.78,Ideal,I,3105
0.78,Ideal,I,3105
0.9,Very Good,H,3105
0.9,Premium,H,3105
0.9,Very Good,H,3105
1.52,Good,E,3105
1.52,Good,E,3105
0.9,Ideal,J,3105
0.9,Fair,H,3105
0.75,Premium,D,3105
0.7,Premium,G,3105
0.9,Very Good,H,3105
0.72,Ideal,F,3105
0.9,Premium,H,3105
0.9,Good,H,3105
0.72,Premium,F,3105
0.79,Ideal,E,3107
0.79,Good,E,3107
0.7,Very Good,E,3107
0.7,Ideal,E,3107
0.7,Good,D,3107
0.32,Good,E,561
0.32,Ideal,I,561
0.32,Ideal,H,561
0.32,Premium,G,561
0.32,Premium,H,561
0.32,Premium,G,561
0.32,Ideal,I,561
0.32,Very Good,E,561
0.32,Ideal,G,561
0.32,Very Good,G,561
0.32,Good,E,561
0.32,Very Good,H,561
0.32,Premium,G,561
0.32,Premium,G,561
0.32,Very Good,E,561
0.32,Premium,G,561
0.32,Very Good,H,561
0.32,Very Good,E,561
0.32,Premium,H,561
0.32,Ideal,G,561
0.32,Very Good,E,561
0.32,Very Good,H,561
0.32,Premium,E,561
0.32,Premium,G,561
0.32,Premium,I,561
0.32,Premium,H,561
0.32,Premium,G,561
0.32,Ideal,E,561
0.32,Premium,G,561
0.32,Premium,E,561
0.76,Premium,E,3107
0.9,Good,I,3107
0.9,Very Good,G,3107
0.76,Premium,E,3107
0.81,Premium,H,3107
0.77,Ideal,F,3108
0.74,Premium,E,3108
0.75,Premium,E,3108
0.7,Very Good,E,3109
0.7,Premium,F,3109
0.81,Ideal,E,3109
1.01,Good,H,3110
0.76,Very Good,E,3111
1.01,Good,H,3111
0.8,Ideal,H,3111
0.68,Very Good,F,3112
0.91,Very Good,J,3112
0.79,Premium,D,3112
0.71,Very Good,E,3112
